,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_min_samples_split,param_n_estimators,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_train_accuracy,split1_train_accuracy,split2_train_accuracy,split3_train_accuracy,split4_train_accuracy,mean_train_accuracy,std_train_accuracy,split0_test_size,split1_test_size,split2_test_size,split3_test_size,split4_test_size,mean_test_size,std_test_size,rank_test_size,split0_train_size,split1_train_size,split2_train_size,split3_train_size,split4_train_size,mean_train_size,std_train_size,split0_test_compute,split1_test_compute,split2_test_compute,split3_test_compute,split4_test_compute,mean_test_compute,std_test_compute,rank_test_compute,split0_train_compute,split1_train_compute,split2_train_compute,split3_train_compute,split4_train_compute,mean_train_compute,std_train_compute,depth_param_type,depth_param_value,feature_set
30,0.08077511787414551,0.015984641648685797,0.03709421157836914,0.018285995266704876,0.13977342227975184,14,"{'min_samples_split': np.float64(0.13977342227975184), 'n_estimators': 14}",0.8641975308641975,0.8641975308641975,0.825,0.7625,0.8625,0.835679012345679,0.03953526610079567,65,0.8909657320872274,0.9283489096573209,0.9099378881987578,0.8975155279503105,0.84472049689441,0.8942977109576052,0.02786917961003249,784.0,800.0,728.0,784.0,696.0,758.4,39.64643741876437,80,784.0,800.0,728.0,784.0,696.0,758.4,39.64643741876437,66.01234567901234,63.01234567901235,58.9375,64.8125,59.300000000000004,62.41493827160493,2.8580397224493392,87,65.11838006230528,63.457943925233636,60.50621118012422,63.63354037267081,58.546583850931675,62.252531878253116,2.3814690945135415,min_samples_split,param_min_samples_split,combined
31,0.30814342498779296,0.040904460952206546,0.07982416152954101,0.0131030675840283,0.5605418866392299,80,"{'min_samples_split': np.float64(0.5605418866392299), 'n_estimators': 80}",0.5061728395061729,0.49382716049382713,0.5,0.5,0.5,0.5,0.0039040464940350537,94,0.4984423676012461,0.5015576323987538,0.5,0.5,0.5,0.5,0.0009851332274667674,656.0,680.0,648.0,656.0,648.0,657.6,11.757550765359253,81,656.0,680.0,648.0,656.0,648.0,657.6,11.757550765359253,161.81481481481484,164.45679012345678,160.8875,161.8,160.9125,161.97432098765432,1.3059193470618045,64,161.87850467289718,164.6230529595016,160.87888198757764,161.78571428571428,160.90683229813664,162.01459724076545,1.3705431138924518,min_samples_split,param_min_samples_split,combined
32,0.4231605052947998,0.08339315438150258,0.1550980567932129,0.03868611944189732,0.1785068093319067,74,"{'min_samples_split': np.float64(0.1785068093319067), 'n_estimators': 74}",0.8641975308641975,0.8765432098765432,0.7875,0.8125,0.875,0.843148148148148,0.03635621681141049,64,0.9003115264797508,0.9252336448598131,0.906832298136646,0.906832298136646,0.8695652173913043,0.9017549970008322,0.018116679593063997,3168.0,3320.0,3072.0,3176.0,3152.0,3177.6,80.22368727501872,48,3168.0,3320.0,3072.0,3176.0,3152.0,3177.6,80.22368727501872,306.8024691358023,304.54320987654336,290.97500000000014,308.1875000000001,294.02499999999986,300.90663580246917,7.0283825477028605,32,304.7352024922117,306.6355140186917,296.67701863354034,303.1770186335405,293.723602484472,300.98967125249123,4.941331021639657,min_samples_split,param_min_samples_split,combined
33,0.3845068454742432,0.10629500625413249,0.20852441787719728,0.028674251684531152,0.054508289313875795,63,"{'min_samples_split': np.float64(0.054508289313875795), 'n_estimators': 63}",0.9135802469135802,0.9012345679012346,0.8875,0.85,0.925,0.8954629629629631,0.025939443859725825,41,0.9750778816199377,0.9595015576323987,0.9751552795031055,0.968944099378882,0.9720496894409938,0.9701457015150636,0.005792910993892894,8280.0,8008.0,8152.0,7616.0,8200.0,8051.2,234.9113875485818,24,8280.0,8008.0,8152.0,7616.0,8200.0,8051.2,234.9113875485818,360.0864197530863,347.39506172839504,339.7625,352.27499999999986,352.05,350.31379629629623,6.666539694721326,23,356.7725856697819,352.0747663551401,349.7298136645962,342.83540372670797,347.62732919254654,349.8079797217545,4.626493711706961,min_samples_split,param_min_samples_split,combined
34,0.2861217498779297,0.07228574375258286,0.0919262409210205,0.01697257788504213,0.11349972149025846,47,"{'min_samples_split': np.float64(0.11349972149025846), 'n_estimators': 47}",0.8765432098765432,0.8641975308641975,0.8625,0.85,0.9375,0.8781481481481481,0.030844839608399923,54,0.9345794392523364,0.9283489096573209,0.9316770186335404,0.922360248447205,0.9192546583850931,0.9272440548750991,0.005698451671023089,2992.0,3008.0,2856.0,2912.0,2896.0,2932.8,58.042742871094575,50,2992.0,3008.0,2856.0,2912.0,2896.0,2932.8,58.042742871094575,224.6543209876543,218.80246913580248,210.20000000000002,221.0875,214.93750000000006,217.9363580246914,4.993100349793615,51,223.44236760124608,220.18380062305295,214.40993788819875,217.08074534161491,213.2453416149069,217.67243861380393,3.7467911447582876,min_samples_split,param_min_samples_split,combined
35,0.29516048431396485,0.035489089700601065,0.19252285957336426,0.035799605203984036,0.03768246774317342,61,"{'min_samples_split': np.float64(0.03768246774317342), 'n_estimators': 61}",0.8888888888888888,0.9506172839506173,0.8875,0.9,0.975,0.9204012345679011,0.0357372756801305,21,0.9875389408099688,0.9844236760124611,0.9906832298136646,0.9906832298136646,0.9875776397515528,0.9881813432402625,0.0023416265557069603,9664.0,9896.0,9512.0,9152.0,9648.0,9574.4,244.61692500724476,20,9664.0,9896.0,9512.0,9152.0,9648.0,9574.4,244.61692500724476,368.76543209876536,355.97530864197523,345.3625000000001,358.1750000000001,359.0125,357.4581481481482,7.473795203530911,21,364.1339563862929,360.2741433021807,355.9037267080745,347.94099378881987,352.9534161490682,356.2412472668872,5.6280914893438725,min_samples_split,param_min_samples_split,combined
36,0.08511672019958497,0.01535727443387182,0.03277444839477539,0.01134373184991254,0.14492288871986106,17,"{'min_samples_split': np.float64(0.14492288871986106), 'n_estimators': 17}",0.8641975308641975,0.8888888888888888,0.825,0.7875,0.8625,0.8456172839506173,0.03551161658332271,63,0.9034267912772586,0.9283489096573209,0.9161490683229814,0.8913043478260869,0.8478260869565217,0.8974110408080339,0.02771430679424235,952.0,928.0,896.0,912.0,848.0,907.2,34.90787876683429,77,952.0,928.0,896.0,912.0,848.0,907.2,34.90787876683429,79.5185185185185,75.11111111111111,71.9875,77.48749999999998,72.48750000000001,75.31842592592592,2.880897383792001,83,78.73520249221183,75.59190031152649,73.59937888198758,76.06211180124225,71.35714285714286,75.0691472688222,2.4754153619345765,min_samples_split,param_min_samples_split,combined
37,0.17308263778686522,0.01612337266037169,0.10412359237670898,0.011030122013411709,0.021913719926161323,37,"{'min_samples_split': np.float64(0.021913719926161323), 'n_estimators': 37}",0.9259259259259259,0.9259259259259259,0.8875,0.8875,0.975,0.9203703703703703,0.03227087642163715,23,0.9937694704049844,0.9968847352024922,0.9906832298136646,0.9968944099378882,0.9968944099378882,0.9950252510593834,0.002484967792744847,6864.0,6904.0,6728.0,6456.0,6696.0,6729.6,157.77655085594944,30,6864.0,6904.0,6728.0,6456.0,6696.0,6729.6,157.77655085594944,228.76543209876544,219.55555555555554,212.17500000000007,227.58750000000006,224.52499999999995,222.52169753086423,6.074733653526403,49,225.81308411214948,223.35514018691586,219.87267080745343,220.32919254658384,220.4192546583852,221.95786846229757,2.288362860870803,min_samples_split,param_min_samples_split,combined
38,0.04325881004333496,0.008509628519431003,0.01935124397277832,0.0031278516215463357,0.024631003505415743,6,"{'min_samples_split': np.float64(0.024631003505415743), 'n_estimators': 6}",0.8641975308641975,0.8765432098765432,0.8875,0.8625,0.925,0.883148148148148,0.022801812405737306,49,0.9719626168224299,0.9688473520249221,0.968944099378882,0.9751552795031055,0.9751552795031055,0.972012925446489,0.002799637744869085,1160.0,1128.0,1048.0,968.0,1032.0,1067.2,68.93010953132165,73,1160.0,1128.0,1048.0,968.0,1032.0,1067.2,68.93010953132165,39.46913580246913,35.76543209876543,33.6,36.625,33.9375,35.87941358024691,2.1176284444216553,97,38.8380062305296,36.14641744548287,34.70807453416149,35.01242236024844,33.64596273291926,35.67017666066833,1.773001563205818,min_samples_split,param_min_samples_split,combined
39,0.17163076400756835,0.02416618719065125,0.09622936248779297,0.02555031487711725,0.025811035873442557,28,"{'min_samples_split': np.float64(0.025811035873442557), 'n_estimators': 28}",0.9259259259259259,0.9259259259259259,0.8875,0.875,0.9625,0.9153703703703704,0.03114663976618153,31,0.9906542056074766,0.9968847352024922,0.9937888198757764,0.9906832298136646,0.9906832298136646,0.9925388440626148,0.0024854649432874045,5016.0,4984.0,4936.0,4712.0,4864.0,4902.4,108.09181282594903,39,5016.0,4984.0,4936.0,4712.0,4864.0,4902.4,108.09181282594903,173.50617283950618,164.1111111111111,160.175,171.64999999999998,169.56249999999997,167.80095679012345,4.944448126568807,61,171.5327102803738,167.50778816199377,165.39130434782612,166.1583850931677,166.89440993788818,167.49691956424994,2.138973242027024,min_samples_split,param_min_samples_split,combined
40,0.22284631729125975,0.06031702786330049,0.055946636199951175,0.016739816534958377,0.2866574680620422,42,"{'min_samples_split': np.float64(0.2866574680620422), 'n_estimators': 42}",0.7407407407407407,0.8148148148148148,0.725,0.7125,0.7375,0.7461111111111111,0.03577310950297246,76,0.7912772585669782,0.7819314641744548,0.7515527950310559,0.8012422360248447,0.7701863354037267,0.7792380178402121,0.017232458357837314,1040.0,1000.0,968.0,992.0,920.0,984.0,39.5170849127311,74,1040.0,1000.0,968.0,992.0,920.0,984.0,39.5170849127311,142.74074074074076,134.27160493827165,130.64999999999998,137.68750000000003,129.4125,134.9524691358025,4.85393949624545,70,140.55140186915887,135.3239875389408,133.49689440993788,135.44099378881992,128.69565217391303,134.70178595615408,3.812531337772742,min_samples_split,param_min_samples_split,combined
41,0.14316706657409667,0.040561594083748174,0.058086061477661134,0.014988316674472965,0.0764031444919172,24,"{'min_samples_split': np.float64(0.0764031444919172), 'n_estimators': 24}",0.8765432098765432,0.8765432098765432,0.8625,0.8625,0.975,0.8906172839506172,0.042656219249893844,44,0.9532710280373832,0.9376947040498442,0.9472049689440993,0.9440993788819876,0.937888198757764,0.9440316557342155,0.005887945719533701,2096.0,2048.0,2088.0,2064.0,1976.0,2054.4,42.75324549083964,61,2096.0,2048.0,2088.0,2064.0,1976.0,2054.4,42.75324549083964,125.19753086419756,120.37037037037037,116.2375,123.66249999999998,120.1,121.11358024691359,3.115493828077785,76,124.46728971962618,121.47040498442367,119.59316770186336,121.41304347826087,119.01242236024845,121.19126564888452,1.9058180926329014,min_samples_split,param_min_samples_split,combined
42,0.3615269660949707,0.03433374909079193,0.25927319526672366,0.04954736908361172,0.027280461711419013,69,"{'min_samples_split': np.float64(0.027280461711419013), 'n_estimators': 69}",0.9259259259259259,0.9506172839506173,0.875,0.8875,0.975,0.9228086419753085,0.03752157333019222,18,0.9937694704049844,0.9968847352024922,0.9968944099378882,0.9968944099378882,0.9968944099378882,0.9962674870842282,0.0012490139600984727,12528.0,12432.0,12352.0,11824.0,12392.0,12305.6,247.78829673735603,14,12528.0,12432.0,12352.0,11824.0,12392.0,12305.6,247.78829673735603,424.58024691358014,407.83950617283955,397.25000000000006,417.4250000000001,417.8749999999999,412.99395061728393,9.509378340822133,16,418.3831775700933,413.3520249221183,410.68012422360243,406.0683229813664,410.64285714285734,411.8253013680076,4.029616117559381,min_samples_split,param_min_samples_split,combined
43,0.2368603229522705,0.04792782426130788,0.11969594955444336,0.017780122625084743,0.04807078345306424,44,"{'min_samples_split': np.float64(0.04807078345306424), 'n_estimators': 44}",0.9012345679012346,0.9506172839506173,0.875,0.875,0.9625,0.9128703703703704,0.037125870831773475,33,0.9781931464174455,0.9657320872274143,0.9813664596273292,0.9782608695652174,0.9782608695652174,0.9763626864805248,0.005451681718728841,6136.0,6168.0,5976.0,6080.0,6152.0,6102.4,69.81575753366857,34,6136.0,6168.0,5976.0,6080.0,6152.0,6102.4,69.81575753366857,257.0123456790123,246.44444444444434,240.28750000000002,255.13750000000002,251.2999999999999,250.03635802469134,6.07000692257937,39,254.3239875389408,250.50467289719634,247.38819875776394,248.48757763975155,247.58695652173913,249.65827867107836,2.5806743920759394,min_samples_split,param_min_samples_split,combined
44,0.07485218048095703,0.01851343820266091,0.023903417587280273,0.010678027123045284,0.2197913231653746,15,"{'min_samples_split': np.float64(0.2197913231653746), 'n_estimators': 15}",0.8395061728395061,0.8271604938271605,0.775,0.7375,0.775,0.7908333333333333,0.0375087755824454,74,0.8317757009345794,0.8566978193146417,0.8633540372670807,0.8291925465838509,0.7732919254658385,0.8308624059131983,0.03175266115013293,480.0,520.0,480.0,528.0,488.0,499.2,20.6145579627602,87,480.0,520.0,480.0,528.0,488.0,499.2,20.6145579627602,56.99999999999999,55.49382716049383,52.199999999999996,58.212500000000006,54.12500000000001,55.40626543209877,2.113972020053692,89,56.63239875389409,56.13395638629283,53.76397515527951,57.198757763975166,53.61490683229813,55.46879897834795,1.49214587570054,min_samples_split,param_min_samples_split,combined
45,0.32803754806518554,0.04378171114834636,0.10865979194641114,0.016894678122296204,0.20161656833892072,71,"{'min_samples_split': np.float64(0.20161656833892072), 'n_estimators': 71}",0.8518518518518519,0.8765432098765432,0.7875,0.7625,0.8625,0.828179012345679,0.04482397535868789,69,0.8753894080996885,0.897196261682243,0.8913043478260869,0.8695652173913043,0.8571428571428571,0.878119618428436,0.01454930752096292,2680.0,2768.0,2568.0,2680.0,2528.0,2644.8,86.25172462043874,55,2680.0,2768.0,2568.0,2680.0,2528.0,2644.8,86.25172462043874,281.1728395061728,276.7901234567901,263.7875000000001,282.8000000000001,263.775,273.66509259259266,8.306134863795112,36,278.14953271028037,277.94704049844233,269.8043478260871,278.26086956521755,263.06211180124217,273.44478048025394,6.109865983788486,min_samples_split,param_min_samples_split,combined
46,0.31863741874694823,0.056411558935591,0.12053403854370118,0.022185843426249692,0.154382934759836,74,"{'min_samples_split': np.float64(0.154382934759836), 'n_estimators': 74}",0.9012345679012346,0.8765432098765432,0.8375,0.8125,0.9,0.8655555555555555,0.03516289634079241,61,0.9252336448598131,0.9314641744548287,0.9254658385093167,0.9099378881987578,0.8850931677018633,0.9154389427449159,0.01675953784344595,3728.0,3816.0,3632.0,3560.0,3648.0,3676.8,87.72320103598591,47,3728.0,3816.0,3632.0,3560.0,3648.0,3676.8,87.72320103598591,324.61728395061715,320.0987654320988,310.07500000000016,321.0625,311.275,317.42570987654324,5.726331700880868,27,322.65109034267914,322.2866043613708,315.3850931677018,315.7950310559007,310.3602484472049,317.29561347497145,4.638798249934011,min_samples_split,param_min_samples_split,combined
