,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_n_estimators,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_train_accuracy,split1_train_accuracy,split2_train_accuracy,split3_train_accuracy,split4_train_accuracy,mean_train_accuracy,std_train_accuracy,split0_test_size,split1_test_size,split2_test_size,split3_test_size,split4_test_size,mean_test_size,std_test_size,rank_test_size,split0_train_size,split1_train_size,split2_train_size,split3_train_size,split4_train_size,mean_train_size,std_train_size,split0_test_compute,split1_test_compute,split2_test_compute,split3_test_compute,split4_test_compute,mean_test_compute,std_test_compute,rank_test_compute,split0_train_compute,split1_train_compute,split2_train_compute,split3_train_compute,split4_train_compute,mean_train_compute,std_train_compute,depth_param_type,depth_param_value,feature_set
30,0.06526532173156738,0.0045858200797010374,0.02136859893798828,0.0010345605247688776,2,18,"{'max_depth': 2, 'n_estimators': 18}",0.7530864197530864,0.7283950617283951,0.725,0.6875,0.7125,0.7212962962962963,0.021420953821256576,92,0.7445482866043613,0.7445482866043613,0.7515527950310559,0.7639751552795031,0.7422360248447205,0.7493721096728005,0.007943130041588272,424.0,416.0,424.0,424.0,424.0,422.4,3.2,96,424.0,416.0,424.0,424.0,424.0,422.4,3.2,53.81481481481482,53.65432098765432,53.7625,53.7625,53.725,53.74382716049384,0.05310821760345296,95,53.75077881619938,53.6822429906542,53.78260869565217,53.70807453416149,53.72981366459627,53.73070374025271,0.03452086477458808,max_depth,param_max_depth,combined
31,0.35640606880187986,0.015385689674696867,0.269891357421875,0.01124511812429805,6,92,"{'max_depth': 6, 'n_estimators': 92}",0.9135802469135802,0.9382716049382716,0.8875,0.9,0.9625,0.9203703703703703,0.026969905100517607,27,0.9968847352024922,1.0,0.9968944099378882,1.0,1.0,0.9987558290280761,0.0015237950882968552,15816.0,16456.0,16224.0,15072.0,16352.0,15984.0,505.12889444180485,12,15816.0,16456.0,16224.0,15072.0,16352.0,15984.0,505.12889444180485,534.4814814814814,530.1234567901236,513.225,525.9000000000002,529.6750000000003,526.680987654321,7.257216451147657,6,528.8224299065421,533.4766355140187,523.7857142857143,515.3695652173914,522.1335403726708,524.7175770592675,6.140062884593186,max_depth,param_max_depth,combined
32,0.08242745399475097,0.011723750114555384,0.04291954040527344,0.00462404641961237,6,17,"{'max_depth': 6, 'n_estimators': 17}",0.9259259259259259,0.9382716049382716,0.9,0.9,0.95,0.9228395061728394,0.020142761322975846,25,0.9875389408099688,0.9875389408099688,0.9906832298136646,0.984472049689441,0.9875776397515528,0.9875621601749194,0.001964239109552139,2784.0,2936.0,2904.0,2776.0,2848.0,2849.6,63.47787015960759,65,2784.0,2936.0,2904.0,2776.0,2848.0,2849.6,63.47787015960759,99.22222222222223,96.29629629629632,91.42500000000001,97.675,96.28750000000001,96.18120370370372,2.6124792777513792,85,97.93457943925233,97.42367601246103,93.90683229813665,95.11490683229813,94.51552795031057,95.77910450649173,1.6058564761471732,max_depth,param_max_depth,combined
33,0.23767075538635254,0.028022052895034528,0.17559962272644042,0.031672922002536914,7,54,"{'max_depth': 7, 'n_estimators': 54}",0.9506172839506173,0.9382716049382716,0.9,0.8875,0.9625,0.9277777777777778,0.02909054996981161,12,0.9968847352024922,1.0,1.0,1.0,1.0,0.9993769470404985,0.0012461059190031153,11032.0,11888.0,11488.0,10624.0,11648.0,11336.0,452.66146290577905,22,11032.0,11888.0,11488.0,10624.0,11648.0,11336.0,452.66146290577905,329.90123456790127,322.39506172839515,312.36249999999995,324.875,326.9875,323.30425925925925,6.001704889269777,29,325.2585669781931,325.993769470405,320.8788819875777,316.0062111801242,319.4440993788821,321.5163057990364,3.7178943216277047,max_depth,param_max_depth,combined
34,0.42714991569519045,0.05742923928156706,0.4413615703582764,0.09495645584182112,9,89,"{'max_depth': 9, 'n_estimators': 89}",0.9506172839506173,0.9753086419753086,0.8875,0.9125,0.975,0.9401851851851852,0.034919208034732134,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,22288.0,22464.0,22008.0,21104.0,22648.0,22102.4,541.9585223981628,1,22288.0,22464.0,22008.0,21104.0,22648.0,22102.4,541.9585223981628,568.5308641975307,551.4197530864197,530.1249999999999,560.1375000000002,561.9749999999999,554.4376234567901,13.327650004876793,2,559.1744548286606,555.8411214953269,547.4099378881988,543.9906832298136,550.4223602484471,551.3677115380895,5.5124376719576444,max_depth,param_max_depth,combined
35,0.14253687858581543,0.01640888223959039,0.0485504150390625,0.01407344711350428,2,42,"{'max_depth': 2, 'n_estimators': 42}",0.7407407407407407,0.7530864197530864,0.7625,0.6875,0.75,0.7387654320987653,0.02655817120693806,84,0.7663551401869159,0.7601246105919003,0.7670807453416149,0.7515527950310559,0.7484472049689441,0.7587120992240862,0.007577191985976256,992.0,992.0,1000.0,976.0,1000.0,992.0,8.763560920082657,87,992.0,992.0,1000.0,976.0,1000.0,992.0,8.763560920082657,125.72839506172839,125.65432098765433,125.7625,125.28750000000001,125.725,125.63154320987655,0.1755839919408342,72,125.59190031152649,125.6822429906542,125.78260869565217,125.13043478260869,125.72981366459626,125.58340008900757,0.23500670027374962,max_depth,param_max_depth,combined
36,0.27193775177001955,0.06904482019626554,0.13973674774169922,0.0263027348311168,5,57,"{'max_depth': 5, 'n_estimators': 57}",0.9012345679012346,0.9259259259259259,0.8875,0.8625,0.975,0.9104320987654321,0.03825450135542405,42,0.9844236760124611,0.9719626168224299,0.9875776397515528,0.968944099378882,0.9875776397515528,0.9800971343433756,0.008014929186906857,7384.0,7944.0,7728.0,6976.0,7888.0,7584.0,361.2245838809978,29,7384.0,7944.0,7728.0,6976.0,7888.0,7584.0,361.2245838809978,305.45679012345676,304.04938271604937,298.6,300.6999999999998,305.4375,302.8487345679012,2.7427731182406703,36,302.42679127725864,305.8940809968847,303.30124223602496,295.65838509316774,301.7763975155281,301.8113794237728,3.3801608852300467,max_depth,param_max_depth,combined
37,0.12026834487915039,0.043226710505218195,0.07840313911437988,0.016893179011732776,8,25,"{'max_depth': 8, 'n_estimators': 25}",0.9382716049382716,0.9382716049382716,0.875,0.8875,0.9375,0.9153086419753086,0.028089709480382172,39,1.0,1.0,1.0,0.9937888198757764,1.0,0.9987577639751553,0.002484472049689446,5776.0,5808.0,5800.0,5496.0,5840.0,5744.0,125.67895607459508,43,5776.0,5808.0,5800.0,5496.0,5840.0,5744.0,125.67895607459508,157.41975308641975,151.80246913580248,146.2875,154.58749999999998,154.15,152.84944444444443,3.735111113182025,65,155.46417445482862,154.2429906542056,150.56211180124222,149.40062111801242,150.15527950310556,151.9650355062789,2.418788370451097,max_depth,param_max_depth,combined
38,0.3498538494110107,0.040966098886630734,0.14970965385437013,0.038276648068886046,3,85,"{'max_depth': 3, 'n_estimators': 85}",0.7654320987654321,0.8888888888888888,0.7875,0.7875,0.875,0.8208641975308641,0.050709172090716445,75,0.8411214953271028,0.8785046728971962,0.8571428571428571,0.8913043478260869,0.8478260869565217,0.8631798920299529,0.01889228365242786,4296.0,4336.0,4352.0,4184.0,4448.0,4323.2,85.65605641167471,56,4296.0,4336.0,4352.0,4184.0,4448.0,4323.2,85.65605641167471,334.12345679012344,332.98765432098764,331.81249999999994,330.4500000000001,334.00000000000006,332.6747222222222,1.388951810646019,27,333.07788161993756,333.35514018691583,333.2391304347827,329.1801242236025,333.4161490683229,332.45368510671227,1.6408354362921822,max_depth,param_max_depth,combined
39,0.047327280044555664,0.0028850906338853143,0.01634817123413086,0.0005995201626042867,3,12,"{'max_depth': 3, 'n_estimators': 12}",0.7777777777777778,0.8395061728395061,0.8125,0.7625,0.8125,0.8009567901234569,0.027454462719991586,83,0.8535825545171339,0.8535825545171339,0.8788819875776398,0.8540372670807453,0.84472049689441,0.8569609721174126,0.011504221960633755,576.0,576.0,584.0,584.0,592.0,582.4,5.986651818838306,93,576.0,576.0,584.0,584.0,592.0,582.4,5.986651818838306,46.9753086419753,46.14814814814815,46.525,46.8125,46.06249999999999,46.50469135802469,0.3575739046931162,97,46.68535825545172,46.299065420560744,46.66770186335403,46.6304347826087,45.838509316770185,46.42421392774908,0.3251835837888699,max_depth,param_max_depth,combined
40,0.10671148300170899,0.007833864936045208,0.06653919219970703,0.0035205863158658977,7,26,"{'max_depth': 7, 'n_estimators': 26}",0.9506172839506173,0.9382716049382716,0.8875,0.8875,0.975,0.9277777777777777,0.03494653198167318,13,0.9968847352024922,0.9937694704049844,1.0,0.9968944099378882,0.9968944099378882,0.9968886050966507,0.001970272155707859,5144.0,5480.0,5528.0,5088.0,5400.0,5328.0,178.74227256024244,45,5144.0,5480.0,5528.0,5088.0,5400.0,5328.0,178.74227256024244,158.71604938271605,153.1358024691358,150.8,156.6875,155.21250000000003,154.9103703703704,2.748705171397134,64,156.3582554517134,155.69158878504675,154.42857142857142,152.1273291925466,151.44720496894413,154.01058996536443,1.9302648807590765,max_depth,param_max_depth,combined
41,0.11604013442993164,0.006190762204694552,0.08509573936462403,0.006610328164857923,8,28,"{'max_depth': 8, 'n_estimators': 28}",0.9259259259259259,0.9382716049382716,0.875,0.9,0.9625,0.9203395061728395,0.030330320878265864,30,1.0,1.0,1.0,1.0,1.0,1.0,0.0,6384.0,6496.0,6504.0,6064.0,6472.0,6384.0,165.58260778233927,38,6384.0,6496.0,6504.0,6064.0,6472.0,6384.0,165.58260778233927,176.2716049382716,170.66666666666669,164.02499999999998,173.5625,173.325,171.57015432098765,4.168889690016189,56,173.77570093457942,173.23676012461058,169.23291925465838,167.69565217391303,168.72670807453412,170.5335481124591,2.483097654585169,max_depth,param_max_depth,combined
42,0.11183810234069824,0.018653729161316763,0.047774648666381835,0.0035951536083282903,4,25,"{'max_depth': 4, 'n_estimators': 25}",0.8518518518518519,0.8765432098765432,0.8625,0.8125,0.9375,0.8681790123456791,0.0406800661172267,62,0.9003115264797508,0.9345794392523364,0.9347826086956522,0.922360248447205,0.9347826086956522,0.9253632863141193,0.013408904880444966,2216.0,2104.0,2288.0,2152.0,2272.0,2206.4,69.99885713352754,73,2216.0,2104.0,2288.0,2152.0,2272.0,2206.4,69.99885713352754,118.98765432098769,115.76543209876543,116.61250000000001,118.675,118.33749999999999,117.67561728395063,1.259946152074415,76,118.23052959501555,116.55451713395638,117.43167701863354,117.84782608695652,117.72360248447204,117.5576304638068,0.5633212360625259,max_depth,param_max_depth,combined
43,0.3978768825531006,0.07091902784175554,0.40992207527160646,0.08656365610472636,8,85,"{'max_depth': 8, 'n_estimators': 85}",0.9382716049382716,0.9506172839506173,0.8875,0.9,0.975,0.9302777777777778,0.03232446764692679,7,1.0,1.0,1.0,1.0,1.0,1.0,0.0,19728.0,20224.0,19792.0,18928.0,20552.0,19844.8,547.8826151649639,4,19728.0,20224.0,19792.0,18928.0,20552.0,19844.8,547.8826151649639,531.5925925925926,521.5555555555555,502.4874999999999,526.7624999999999,526.6875,521.8171296296297,10.172903955113961,9,524.4922118380063,525.968847352025,518.2701863354037,512.5559006211181,516.1490683229813,519.4872428939068,5.054286345628133,max_depth,param_max_depth,combined
44,0.25523128509521487,0.009590828404855447,0.19311785697937012,0.015258328123134142,7,61,"{'max_depth': 7, 'n_estimators': 61}",0.9382716049382716,0.9382716049382716,0.9125,0.8875,0.9625,0.9278086419753088,0.02561865978753684,11,1.0,1.0,1.0,1.0,1.0,1.0,0.0,12408.0,13400.0,12880.0,11880.0,13168.0,12747.2,545.5178823833368,19,12408.0,13400.0,12880.0,11880.0,13168.0,12747.2,545.5178823833368,372.25925925925924,364.09876543209884,352.45,364.8375,370.8375,364.8966049382716,7.000870353685631,23,366.2959501557632,368.0467289719627,362.1118012422361,354.9006211180124,362.26397515527964,362.7238153286508,4.5361203414726,max_depth,param_max_depth,combined
45,0.0864992618560791,0.014586508906359466,0.037983369827270505,0.014473145808920326,3,22,"{'max_depth': 3, 'n_estimators': 22}",0.7407407407407407,0.8765432098765432,0.7875,0.775,0.875,0.8109567901234568,0.055093586808472095,80,0.838006230529595,0.8722741433021807,0.8695652173913043,0.8571428571428571,0.860248447204969,0.8594473791141812,0.01210431257994654,1104.0,1088.0,1096.0,1128.0,1120.0,1107.2,14.837789592793126,86,1104.0,1088.0,1096.0,1128.0,1120.0,1107.2,14.837789592793126,86.50617283950618,85.30864197530865,85.46249999999999,86.575,85.65,85.90046296296296,0.534168513307987,86,86.27725856697819,85.53894080996884,85.78571428571429,86.3354037267081,85.51863354037268,85.89119018594842,0.35224358253800786,max_depth,param_max_depth,combined
46,0.09389371871948242,0.009212911453222198,0.045604705810546875,0.007791827012205615,5,22,"{'max_depth': 5, 'n_estimators': 22}",0.9012345679012346,0.9135802469135802,0.8625,0.825,0.975,0.8954629629629629,0.050476279060087885,57,0.9688473520249221,0.9657320872274143,0.9751552795031055,0.9596273291925466,0.9720496894409938,0.9682823474777965,0.005350933733343156,2840.0,2872.0,2888.0,2736.0,2976.0,2862.4,77.6288606125325,64,2840.0,2872.0,2888.0,2736.0,2976.0,2862.4,77.6288606125325,118.8148148148148,114.64197530864197,114.0,117.39999999999999,116.33749999999999,116.23885802469135,1.7638624648334467,79,117.88785046728974,115.75389408099687,115.84782608695653,115.22049689440993,115.49689440993791,116.0413923879182,0.9486704472590941,max_depth,param_max_depth,combined
47,0.3078638553619385,0.05093113364725989,0.10948362350463867,0.018878478578018384,3,77,"{'max_depth': 3, 'n_estimators': 77}",0.7654320987654321,0.8888888888888888,0.8,0.7875,0.8625,0.8208641975308643,0.04686598056294027,74,0.8442367601246106,0.8785046728971962,0.860248447204969,0.8881987577639752,0.8540372670807453,0.8650451810142993,0.016089867882474598,3888.0,3920.0,3936.0,3824.0,4032.0,3920.0,67.88225099390856,60,3888.0,3920.0,3936.0,3824.0,4032.0,3920.0,67.88225099390856,302.6419753086419,301.11111111111114,300.61249999999995,299.8375000000001,302.52500000000003,301.3456172839507,1.0898036115167684,38,301.6791277258566,301.4517133956386,301.9503105590063,298.78571428571433,302.0217391304347,301.1777210193301,1.2130488770018901,max_depth,param_max_depth,combined
48,0.33187003135681153,0.06471540640265819,0.09775009155273437,0.007233288386772751,2,92,"{'max_depth': 2, 'n_estimators': 92}",0.7407407407407407,0.7654320987654321,0.7375,0.65,0.75,0.7287345679012346,0.04054390346920288,89,0.7601246105919003,0.7445482866043613,0.7670807453416149,0.7639751552795031,0.7639751552795031,0.7599407906193767,0.008006174111171042,2176.0,2192.0,2184.0,2136.0,2200.0,2177.6,22.28542124349459,76,2176.0,2192.0,2184.0,2136.0,2200.0,2177.6,22.28542124349459,275.2098765432099,275.65432098765433,275.225,274.08750000000003,275.725,275.1803395061728,0.5862556918003092,41,275.0280373831776,275.68224299065423,275.3913043478261,273.7826086956522,275.72981366459624,275.1228014163813,0.7153501687127395,max_depth,param_max_depth,combined
49,0.11747746467590332,0.00521652232607874,0.04923315048217773,0.005628666997945867,4,30,"{'max_depth': 4, 'n_estimators': 30}",0.8641975308641975,0.8765432098765432,0.85,0.8125,0.9375,0.868148148148148,0.04079665541966498,65,0.9034267912772586,0.9376947040498442,0.9409937888198758,0.922360248447205,0.9347826086956522,0.9278516282579672,0.013743135951211674,2616.0,2568.0,2720.0,2496.0,2728.0,2625.6,88.99797750510963,69,2616.0,2568.0,2720.0,2496.0,2728.0,2625.6,88.99797750510963,142.72839506172846,139.5679012345679,139.75,141.1,142.33749999999995,141.09675925925927,1.2925053842903205,66,141.607476635514,140.34267912772583,140.82919254658384,140.06521739130432,141.75465838509317,140.91984481724424,0.6695487010014228,max_depth,param_max_depth,combined
50,0.22194147109985352,0.009142013471648348,0.12985968589782715,0.011004029019805003,5,57,"{'max_depth': 5, 'n_estimators': 57}",0.9012345679012346,0.9259259259259259,0.8875,0.8625,0.975,0.9104320987654321,0.03825450135542405,42,0.9844236760124611,0.9719626168224299,0.9875776397515528,0.968944099378882,0.9875776397515528,0.9800971343433756,0.008014929186906857,7384.0,7944.0,7728.0,6976.0,7888.0,7584.0,361.2245838809978,29,7384.0,7944.0,7728.0,6976.0,7888.0,7584.0,361.2245838809978,305.45679012345676,304.04938271604937,298.6,300.6999999999998,305.4375,302.8487345679012,2.7427731182406703,36,302.42679127725864,305.8940809968847,303.30124223602496,295.65838509316774,301.7763975155281,301.8113794237728,3.3801608852300467,max_depth,param_max_depth,combined
51,0.27880239486694336,0.030278025315660224,0.22570571899414063,0.02421472180518201,7,69,"{'max_depth': 7, 'n_estimators': 69}",0.9382716049382716,0.9382716049382716,0.8875,0.9,0.9625,0.9253086419753085,0.027529237896936048,20,1.0,1.0,1.0,1.0,1.0,1.0,0.0,14064.0,15048.0,14616.0,13504.0,14984.0,14443.2,585.4907001823342,16,14064.0,15048.0,14616.0,13504.0,14984.0,14443.2,585.4907001823342,421.13580246913574,411.1111111111112,398.45,413.04999999999995,418.7874999999999,412.5068827160494,7.921407905450997,17,414.52336448598123,414.94704049844245,409.75776397515534,403.08074534161494,409.3509316770187,410.3319691956425,4.306717340137424,max_depth,param_max_depth,combined
52,0.32671279907226564,0.032570619500225585,0.3037843704223633,0.03185851512736436,9,71,"{'max_depth': 9, 'n_estimators': 71}",0.9506172839506173,0.9506172839506173,0.8875,0.9125,0.95,0.9302469135802468,0.02593198782746982,8,1.0,1.0,1.0,1.0,1.0,1.0,0.0,17776.0,18016.0,17544.0,16752.0,18072.0,17632.0,478.3170496647595,10,17776.0,18016.0,17544.0,16752.0,18072.0,17632.0,478.3170496647595,455.0370370370371,439.33333333333337,422.27500000000003,446.6124999999999,447.7874999999999,442.2090740740741,11.141838479119464,16,446.43925233644865,442.43302180685345,436.1521739130434,434.02484472049673,437.68012422360255,439.34588340008895,4.497427997450168,max_depth,param_max_depth,combined
53,0.1792232036590576,0.014442207804879228,0.11600966453552246,0.009852028776987105,7,41,"{'max_depth': 7, 'n_estimators': 41}",0.9259259259259259,0.9382716049382716,0.875,0.9125,0.9625,0.9228395061728396,0.0290384371775475,24,0.9968847352024922,1.0,1.0,1.0,1.0,0.9993769470404985,0.0012461059190031153,8256.0,8832.0,8608.0,8112.0,8672.0,8496.0,268.87617968128006,27,8256.0,8832.0,8608.0,8112.0,8672.0,8496.0,268.87617968128006,249.4320987654321,242.07407407407413,235.77499999999998,246.5125,246.75,244.10873456790122,4.789228599436016,46,245.44859813084113,245.33333333333334,242.24534161490683,239.88198757763976,241.13664596273296,242.80918132389078,2.237034529345778,max_depth,param_max_depth,combined
54,0.08568110466003417,0.006321268630281009,0.05471591949462891,0.004726709701938198,9,20,"{'max_depth': 9, 'n_estimators': 20}",0.9259259259259259,0.9135802469135802,0.8625,0.8875,0.9875,0.9154012345679012,0.04216476398670537,37,1.0,1.0,1.0,0.9968944099378882,0.9968944099378882,0.9987577639751553,0.0015214222004864217,4872.0,5000.0,4944.0,4736.0,4848.0,4880.0,89.7997772825746,49,4872.0,5000.0,4944.0,4736.0,4848.0,4880.0,89.7997772825746,128.7407407407407,123.22222222222224,117.07499999999999,126.26249999999999,124.5625,123.97259259259258,3.910671111525994,73,127.14953271028034,124.83177570093454,120.32919254658385,122.02795031055902,121.40372670807452,123.14843559528644,2.4935933821279157,max_depth,param_max_depth,combined
55,0.163319730758667,0.04405817546320458,0.06313199996948242,0.008282980302493746,4,36,"{'max_depth': 4, 'n_estimators': 36}",0.8518518518518519,0.8888888888888888,0.8375,0.825,0.925,0.8656481481481482,0.03659973314646323,67,0.9190031152647975,0.9345794392523364,0.9472049689440993,0.9316770186335404,0.9503105590062112,0.936555020220197,0.011299587977609318,3128.0,3160.0,3272.0,3024.0,3264.0,3169.6,92.10776297359523,63,3128.0,3160.0,3272.0,3024.0,3264.0,3169.6,92.10776297359523,171.04938271604945,168.50617283950618,167.56250000000003,169.48749999999998,170.58749999999995,169.43861111111113,1.2888875045815835,59,169.59190031152644,169.32398753894077,169.04037267080744,168.08074534161486,169.71428571428572,169.15025831543502,0.5829732855853146,max_depth,param_max_depth,combined
56,0.09520044326782226,0.001728272402363328,0.033720207214355466,0.0028664979103279102,3,25,"{'max_depth': 3, 'n_estimators': 25}",0.7530864197530864,0.8765432098765432,0.8125,0.775,0.825,0.8084259259259259,0.04268727175925439,81,0.822429906542056,0.8785046728971962,0.8664596273291926,0.860248447204969,0.8385093167701864,0.85323039414872,0.020141673224895462,1264.0,1256.0,1256.0,1272.0,1272.0,1264.0,7.155417527999327,84,1264.0,1256.0,1256.0,1272.0,1272.0,1264.0,7.155417527999327,98.50617283950618,97.30864197530865,97.38749999999999,98.25,97.18750000000001,97.72796296296296,0.5407362784499341,83,98.27414330218068,97.53894080996884,97.7080745341615,98.01552795031058,96.972049689441,97.70174725721252,0.4438693658647035,max_depth,param_max_depth,combined
57,0.3174549102783203,0.03296746138385941,0.1317746639251709,0.024069491652929473,3,88,"{'max_depth': 3, 'n_estimators': 88}",0.7654320987654321,0.8765432098765432,0.8125,0.7875,0.8625,0.8208950617283952,0.042636920036044336,72,0.8411214953271028,0.8753894080996885,0.8540372670807453,0.8881987577639752,0.8509316770186336,0.861935721058029,0.017247929413485918,4440.0,4496.0,4512.0,4328.0,4608.0,4476.8,91.99652167337634,55,4440.0,4496.0,4512.0,4328.0,4608.0,4476.8,91.99652167337634,345.6049382716049,344.65432098765433,343.48749999999995,341.9750000000001,345.75000000000006,344.2943518518519,1.413968104103052,26,344.4984423676011,345.0965732087227,344.95962732919264,340.57142857142856,345.1335403726707,344.05192236992315,1.7548981942916433,max_depth,param_max_depth,combined
58,0.2996664524078369,0.007054515466199942,0.263842248916626,0.04279677512388727,7,74,"{'max_depth': 7, 'n_estimators': 74}",0.9382716049382716,0.9506172839506173,0.9125,0.9,0.9625,0.9327777777777777,0.023312707259525393,4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,15208.0,15928.0,15640.0,14520.0,16024.0,15464.0,550.7347819050473,14,15208.0,15928.0,15640.0,14520.0,16024.0,15464.0,550.7347819050473,452.41975308641963,442.3456790123457,427.68749999999994,442.91249999999997,447.67499999999995,442.6080864197531,8.303346799840272,15,445.4922118380062,446.968847352025,440.4254658385094,432.3726708074534,439.16149068322994,440.8841373038448,5.174572447934884,max_depth,param_max_depth,combined
59,0.1533872127532959,0.018703535931216292,0.048462295532226564,0.007337123268412548,2,40,"{'max_depth': 2, 'n_estimators': 40}",0.7407407407407407,0.7407407407407407,0.7625,0.675,0.7375,0.7312962962962961,0.029529053838146083,87,0.7663551401869159,0.7570093457943925,0.7732919254658385,0.7484472049689441,0.7453416149068323,0.7580890462645847,0.010545934834209608,944.0,944.0,952.0,928.0,952.0,944.0,8.763560920082657,88,944.0,944.0,952.0,928.0,952.0,944.0,8.763560920082657,119.72839506172839,119.65432098765433,119.7625,119.28750000000001,119.725,119.63154320987655,0.1755839919408342,75,119.59190031152649,119.6822429906542,119.78260869565217,119.13043478260869,119.72981366459626,119.58340008900757,0.23500670027374962,max_depth,param_max_depth,combined
60,0.13320364952087402,0.014454139614374431,0.044880914688110354,0.012700226247897425,1,38,"{'max_depth': 1, 'n_estimators': 38}",0.5061728395061729,0.49382716049382713,0.5,0.5,0.5,0.5,0.0039040464940350537,95,0.4984423676012461,0.5015576323987538,0.5,0.5,0.5,0.5,0.0009851332274667674,304.0,304.0,304.0,304.0,304.0,304.0,0.0,98,304.0,304.0,304.0,304.0,304.0,304.0,0.0,76.0,76.0,76.0,76.0,76.0,76.0,0.0,89,76.0,76.0,76.0,76.0,76.0,76.0,0.0,max_depth,param_max_depth,combined
61,0.46886320114135743,0.18869095393131516,0.4092405796051025,0.09092673999297099,7,89,"{'max_depth': 7, 'n_estimators': 89}",0.9382716049382716,0.9506172839506173,0.8875,0.9,0.9625,0.9277777777777777,0.029090549969811613,13,1.0,1.0,1.0,1.0,1.0,1.0,0.0,18448.0,19184.0,18832.0,17432.0,19152.0,18609.6,645.9800616118116,6,18448.0,19184.0,18832.0,17432.0,19152.0,18609.6,645.9800616118116,543.5308641975307,534.1358024691359,515.0749999999999,533.7999999999998,539.4125,533.1908333333332,9.747541663826594,3,536.5981308411214,538.8629283489097,529.9409937888199,521.4627329192547,529.0838509316771,531.1897273659566,6.143896378427271,max_depth,param_max_depth,combined
62,0.09006633758544921,0.07277496098274795,0.06434178352355957,0.054160645713287645,8,12,"{'max_depth': 8, 'n_estimators': 12}",0.9012345679012346,0.9382716049382716,0.875,0.875,0.95,0.9079012345679013,0.031318021533835436,47,1.0,0.9937694704049844,0.9968944099378882,0.9968944099378882,0.9937888198757764,0.9962694220313075,0.0023281570795467923,2736.0,2744.0,2688.0,2600.0,2800.0,2713.6,67.00925309239015,67,2736.0,2744.0,2688.0,2600.0,2800.0,2713.6,67.00925309239015,76.8395061728395,72.28395061728395,68.475,73.425,72.8875,72.78219135802468,2.6715627485486886,90,75.61993769470405,72.67289719626167,70.72360248447205,70.73602484472049,71.02484472049689,72.15546138813103,1.876893708457169,max_depth,param_max_depth,combined
63,0.2975257396697998,0.05832783040236473,0.09062528610229492,0.022174701855562206,2,69,"{'max_depth': 2, 'n_estimators': 69}",0.7654320987654321,0.7777777777777778,0.75,0.6625,0.7375,0.738641975308642,0.040440650306665854,85,0.7632398753894081,0.7507788161993769,0.7670807453416149,0.7670807453416149,0.7639751552795031,0.7624310675103037,0.006034108810872741,1632.0,1640.0,1640.0,1616.0,1648.0,1635.2,10.851727973000429,81,1632.0,1640.0,1640.0,1616.0,1648.0,1635.2,10.851727973000429,206.46913580246914,206.65432098765433,206.45,206.06250000000003,206.725,206.47219135802465,0.2304049535393076,49,206.31775700934583,206.6822429906542,206.50931677018636,205.8416149068323,206.72981366459626,206.41614906832302,0.3217583488013866,max_depth,param_max_depth,combined
64,0.41199603080749514,0.0914018920287359,0.26137146949768064,0.09858722543844937,4,75,"{'max_depth': 4, 'n_estimators': 75}",0.9012345679012346,0.8888888888888888,0.85,0.8125,0.95,0.8805246913580247,0.046657888324537836,60,0.940809968847352,0.9439252336448598,0.9565217391304348,0.937888198757764,0.9565217391304348,0.9471333759021692,0.007899793442453779,6696.0,6696.0,6744.0,6304.0,6944.0,6676.8,207.66742642985685,36,6696.0,6696.0,6744.0,6304.0,6944.0,6676.8,207.66742642985685,356.4074074074075,352.2222222222223,347.7125000000001,350.91249999999997,354.57499999999993,352.365925925926,3.000035044948477,25,353.4517133956387,353.54828660436135,351.07142857142856,348.80124223602473,353.4534161490683,352.0652173913043,1.8809631195003642,max_depth,param_max_depth,combined
65,0.14322247505187988,0.025066212931026524,0.04456706047058105,0.010870970796560873,2,36,"{'max_depth': 2, 'n_estimators': 36}",0.7654320987654321,0.7160493827160493,0.75,0.6875,0.7,0.7237962962962963,0.02954276103315281,91,0.7663551401869159,0.7383177570093458,0.7670807453416149,0.7546583850931677,0.7453416149068323,0.7543507285075753,0.011353186194816067,848.0,848.0,856.0,832.0,856.0,848.0,8.763560920082657,90,848.0,848.0,856.0,832.0,856.0,848.0,8.763560920082657,107.72839506172839,107.65432098765433,107.7625,107.28750000000001,107.725,107.63154320987655,0.1755839919408342,80,107.59190031152649,107.6822429906542,107.78260869565217,107.13043478260869,107.72981366459626,107.58340008900757,0.23500670027374962,max_depth,param_max_depth,combined
