rms,zcr,centroid,rolloff,dominant_freq,band_0_500,band_500_1500,band_1500_3000,band_3000_6000,activity,filename
0.06418386846780777,0.15307206700418777,845.2005601500126,874.0,761.0,110296.14900577837,134952.2547214751,44.336481420990665,152.39522541942318,får,får_C_1.5m_nygaard_001_s04.wav
0.0776519849896431,0.1126320395024689,879.2742771358398,916.0,452.0,166720.99768872524,185141.35141514507,94.51562647543909,417.32899139696576,får,får_C_1.5m_nygaard_001_s05.wav
0.08864500373601913,0.1265079067441715,851.0131562723113,865.0,463.0,290312.4041926322,183666.98897340024,98.96530637305764,434.1553385623679,får,får_C_1.5m_nygaard_001_s06.wav
0.054775357246398926,0.1120695043440215,879.2090079903871,857.0,471.0,137370.20311362366,93829.82165368627,69.45319104667743,144.86544238042953,får,får_C_1.5m_nygaard_001_s07.wav
0.10483375191688538,0.1327582973935871,867.8204566794648,843.0,668.0,94568.52837722281,546156.6970457879,124.88135958144605,384.9758524408427,får,får_C_1.5m_nygaard_001_s08.wav
0.069759801030159,0.12669541846365398,888.2946844103186,888.0,529.0,40511.451223095435,263376.17783660657,107.25576211883345,227.7175580178957,får,får_C_1.5m_nygaard_001_s09.wav
0.08158980309963226,0.11719482467654228,837.9194795598348,844.0,461.0,214106.90726373516,178788.81546793447,45.91338047922857,276.88819738577456,får,får_C_1.5m_nygaard_001_s10.wav
0.1162395179271698,0.20101256328520534,839.1781788412067,828.0,806.0,191427.82040347505,636900.2159038784,94.75028559388073,1013.4860138679492,får,får_C_1.5m_stille_001_s01.wav
0.0849611833691597,0.1732608288018001,795.9779031639284,841.0,457.0,192541.45963437358,262318.37243020494,58.191764270391815,223.63269466953386,får,får_C_1.5m_stille_001_s02.wav
0.08598975837230682,0.17857366085380336,835.3980246130903,857.0,453.0,196754.83613843384,229443.98633677562,110.89181163208715,434.3399489319985,får,får_C_1.5m_stille_001_s03.wav
0.06408527493476868,0.19319957497343584,841.3255611921232,871.0,761.0,109675.00186873395,134887.76519492734,41.19190913666735,151.39360871499647,får,får_C_1.5m_stille_001_s04.wav
0.0775085985660553,0.17701106319144946,863.5547168991369,897.0,452.0,165786.05935608636,184697.01840599926,60.28450613273965,395.85510049689015,får,får_C_1.5m_stille_001_s05.wav
0.088607557117939,0.16901056316019752,847.8103782597325,863.0,463.0,290001.3477835195,183718.7745053684,92.03589885454457,431.9814784555399,får,får_C_1.5m_stille_001_s06.wav
