,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_ccp_alpha,param_n_estimators,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_train_accuracy,split1_train_accuracy,split2_train_accuracy,split3_train_accuracy,split4_train_accuracy,mean_train_accuracy,std_train_accuracy,split0_test_size,split1_test_size,split2_test_size,split3_test_size,split4_test_size,mean_test_size,std_test_size,rank_test_size,split0_train_size,split1_train_size,split2_train_size,split3_train_size,split4_train_size,mean_train_size,std_train_size,split0_test_compute,split1_test_compute,split2_test_compute,split3_test_compute,split4_test_compute,mean_test_compute,std_test_compute,rank_test_compute,split0_train_compute,split1_train_compute,split2_train_compute,split3_train_compute,split4_train_compute,mean_train_compute,std_train_compute,depth_param_type,depth_param_value,feature_set
13,0.3424201488494873,0.017716574517555938,0.17961249351501465,0.028924845132891893,0.015843649450973933,81,"{'ccp_alpha': np.float64(0.015843649450973933), 'n_estimators': 81}",0.9135802469135802,0.9382716049382716,0.875,0.875,0.9375,0.9078703703703702,0.02826897664207503,5,0.9626168224299065,0.9470404984423676,0.9627329192546584,0.9627329192546584,0.9627329192546584,0.95957121572725,0.006265519985549448,7680.0,7448.0,7616.0,7408.0,7432.0,7516.8,109.76046647131197,2,7680.0,7448.0,7616.0,7408.0,7432.0,7516.8,109.76046647131197,403.43209876543204,383.1604938271606,373.3750000000001,397.28749999999997,390.49999999999983,389.55101851851845,10.5445766280971,3,395.02803738317743,387.380062305296,388.07453416149076,386.5962732919255,381.6242236024845,387.74062614887487,4.2911021175153445,ccp_alpha,param_ccp_alpha,combined
14,0.2159705638885498,0.013260795195902763,0.046333932876586915,0.004250471433254225,0.07709947702533525,53,"{'ccp_alpha': np.float64(0.07709947702533525), 'n_estimators': 53}",0.7530864197530864,0.691358024691358,0.725,0.6625,0.7125,0.7088888888888889,0.030611403009470194,37,0.735202492211838,0.6915887850467289,0.7484472049689441,0.7546583850931677,0.7484472049689441,0.7356688144579245,0.0229366290912339,888.0,800.0,872.0,960.0,896.0,883.2,51.2499756097503,33,888.0,800.0,872.0,960.0,896.0,883.2,51.2499756097503,138.90123456790124,128.18518518518522,133.325,144.34999999999997,136.475,136.2472839506173,5.409001679546212,28,137.92523364485984,128.5919003115265,134.4751552795031,143.09316770186334,135.37888198757764,135.8928677850661,4.723410760838362,ccp_alpha,param_ccp_alpha,combined
15,0.15977931022644043,0.016777732147610108,0.057433032989501955,0.004299259210118902,0.024062403210365672,35,"{'ccp_alpha': np.float64(0.024062403210365672), 'n_estimators': 35}",0.8641975308641975,0.9012345679012346,0.85,0.8625,0.9125,0.8780864197530864,0.024268563855050187,13,0.9345794392523364,0.9314641744548287,0.9440993788819876,0.9409937888198758,0.9347826086956522,0.9371838780209361,0.0046390468204396875,2312.0,2264.0,2296.0,2216.0,2344.0,2286.4,43.64218143035474,18,2312.0,2264.0,2296.0,2216.0,2344.0,2286.4,43.64218143035474,160.08641975308646,150.7407407407408,147.83750000000003,156.27499999999998,157.91250000000002,154.57043209876545,4.571651778806382,22,156.38629283489098,153.41744548286604,153.06211180124225,151.9316770186335,153.51242236024845,153.66198989957627,1.4736237852821426,ccp_alpha,param_ccp_alpha,combined
16,0.2661489963531494,0.02371810557766855,0.14809823036193848,0.025339338080449966,0.010376904695344594,61,"{'ccp_alpha': np.float64(0.010376904695344594), 'n_estimators': 61}",0.9012345679012346,0.9382716049382716,0.875,0.9,0.9625,0.9154012345679012,0.031020959918662456,3,0.9813084112149533,0.9813084112149533,0.9906832298136646,0.9782608695652174,0.9782608695652174,0.9819643582748012,0.004567513792992385,7968.0,8208.0,8240.0,7656.0,8104.0,8035.2,212.0588597536071,1,7968.0,8208.0,8240.0,7656.0,8104.0,8035.2,212.0588597536071,329.5925925925926,319.6296296296296,310.5000000000001,328.03749999999997,327.2874999999999,323.00944444444445,7.139051618215395,6,322.9968847352024,322.7102803738318,322.17391304347825,317.22360248447205,318.11180124223597,320.6432963758441,2.4599740778574244,ccp_alpha,param_ccp_alpha,combined
17,0.13976459503173827,0.007348841798623498,0.02627277374267578,0.001167973621672817,0.20356778563283962,34,"{'ccp_alpha': np.float64(0.20356778563283962), 'n_estimators': 34}",0.5061728395061729,0.49382716049382713,0.5,0.5,0.5,0.5,0.0039040464940350537,47,0.4984423676012461,0.5015576323987538,0.5,0.5,0.5,0.5,0.0009851332274667674,272.0,272.0,272.0,272.0,272.0,272.0,0.0,82,272.0,272.0,272.0,272.0,272.0,272.0,0.0,34.0,34.0,34.0,34.0,34.0,34.0,0.0,84,34.0,34.0,34.0,34.0,34.0,34.0,0.0,ccp_alpha,param_ccp_alpha,combined
18,0.1912626266479492,0.04022574388768687,0.03336844444274902,0.003593515215222754,0.09960504939582839,38,"{'ccp_alpha': np.float64(0.09960504939582839), 'n_estimators': 38}",0.5308641975308642,0.49382716049382713,0.5,0.5,0.5,0.5049382716049383,0.013181578088927559,45,0.5514018691588785,0.5015576323987538,0.5,0.5,0.5,0.5105919003115265,0.020413900218574286,368.0,344.0,344.0,360.0,320.0,347.2,16.4730082255792,71,368.0,344.0,344.0,360.0,320.0,347.2,16.4730082255792,67.82716049382717,64.54320987654322,63.75,72.8,62.1875,66.22157407407408,3.7696931926217814,66,67.7601246105919,64.57009345794393,63.83540372670808,72.62732919254658,62.24534161490683,66.20765852053947,3.6778115748238855,ccp_alpha,param_ccp_alpha,combined
19,0.3511538505554199,0.049101452373404825,0.06758008003234864,0.014843025509092828,0.15731727316020197,71,"{'ccp_alpha': np.float64(0.15731727316020197), 'n_estimators': 71}",0.5061728395061729,0.49382716049382713,0.5,0.5,0.5,0.5,0.0039040464940350537,47,0.4984423676012461,0.5015576323987538,0.5,0.5,0.5,0.5,0.0009851332274667674,568.0,568.0,568.0,568.0,568.0,568.0,0.0,60,568.0,568.0,568.0,568.0,568.0,568.0,0.0,74.0,74.0,75.0,79.0,75.0,75.4,1.8547236990991407,63,74.0,74.0,75.0,79.0,75.0,75.4,1.8547236990991407,ccp_alpha,param_ccp_alpha,combined
20,0.3135972023010254,0.021831698031418243,0.05638284683227539,0.005201170037799252,0.16603885121722628,75,"{'ccp_alpha': np.float64(0.16603885121722628), 'n_estimators': 75}",0.5061728395061729,0.49382716049382713,0.5,0.5,0.5,0.5,0.0039040464940350537,47,0.4984423676012461,0.5015576323987538,0.5,0.5,0.5,0.5,0.0009851332274667674,600.0,600.0,600.0,600.0,600.0,600.0,0.0,56,600.0,600.0,600.0,600.0,600.0,600.0,0.0,77.0,78.0,75.0,80.0,75.0,77.0,1.8973665961010275,59,77.0,78.0,75.0,80.0,75.0,77.0,1.8973665961010275,ccp_alpha,param_ccp_alpha,combined
21,0.027156782150268555,0.005173453722318009,0.007929134368896484,0.0013530574567929793,0.13719228992251373,5,"{'ccp_alpha': np.float64(0.13719228992251373), 'n_estimators': 5}",0.5061728395061729,0.49382716049382713,0.5,0.5,0.5,0.5,0.0039040464940350537,47,0.4984423676012461,0.5015576323987538,0.5,0.5,0.5,0.5,0.0009851332274667674,40.0,40.0,40.0,40.0,40.0,40.0,0.0,100,40.0,40.0,40.0,40.0,40.0,40.0,0.0,6.0,6.0,6.0,5.0,5.0,5.6,0.48989794855663565,100,6.0,6.0,6.0,5.0,5.0,5.6,0.48989794855663565,ccp_alpha,param_ccp_alpha,combined
22,0.1726468563079834,0.008953401100276426,0.08877878189086914,0.011855503194516465,0.0106186168070887,41,"{'ccp_alpha': np.float64(0.0106186168070887), 'n_estimators': 41}",0.9012345679012346,0.9259259259259259,0.8625,0.9125,0.975,0.9154320987654321,0.03652514046924144,2,0.9875389408099688,0.9875389408099688,0.984472049689441,0.9813664596273292,0.9751552795031055,0.9832143340879627,0.0046335579408962255,5432.0,5472.0,5320.0,5056.0,5112.0,5278.4,167.30523004377358,5,5432.0,5472.0,5320.0,5056.0,5112.0,5278.4,167.30523004377358,223.76543209876547,215.35802469135805,204.14999999999998,220.0375,216.84999999999997,216.0321913580247,6.605381030792791,16,219.70404984423675,217.993769470405,212.1521739130434,212.22049689440993,211.1273291925466,214.63956386292836,3.5006999200986706,ccp_alpha,param_ccp_alpha,combined
