,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_min_samples_leaf,param_n_estimators,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_train_accuracy,split1_train_accuracy,split2_train_accuracy,split3_train_accuracy,split4_train_accuracy,mean_train_accuracy,std_train_accuracy,split0_test_size,split1_test_size,split2_test_size,split3_test_size,split4_test_size,mean_test_size,std_test_size,rank_test_size,split0_train_size,split1_train_size,split2_train_size,split3_train_size,split4_train_size,mean_train_size,std_train_size,split0_test_compute,split1_test_compute,split2_test_compute,split3_test_compute,split4_test_compute,mean_test_compute,std_test_compute,rank_test_compute,split0_train_compute,split1_train_compute,split2_train_compute,split3_train_compute,split4_train_compute,mean_train_compute,std_train_compute,depth_param_type,depth_param_value,feature_set
18,0.29033517837524414,0.01182056596148339,0.2156538963317871,0.010823326876723379,0.014019335141718086,77,"{'min_samples_leaf': np.float64(0.014019335141718086), 'n_estimators': 77}",0.9259259259259259,0.9382716049382716,0.875,0.8875,0.9625,0.9178395061728395,0.032351598035379465,11,0.9813084112149533,0.9750778816199377,0.984472049689441,0.9782608695652174,0.9782608695652174,0.9794760163309533,0.0031816590826431574,11920.0,11936.0,11784.0,11432.0,11856.0,11785.6,184.75670488510016,5,11920.0,11936.0,11784.0,11432.0,11856.0,11785.6,184.75670488510016,449.2962962962963,438.4814814814815,423.53749999999985,443.3999999999999,439.775,438.8980555555555,8.547281986414276,11,443.4922118380063,442.85046728971963,436.84472049689447,432.40993788819884,434.055900621118,437.9306476267874,4.512355484631365,min_samples_leaf,param_min_samples_leaf,combined
19,0.08844032287597656,0.012788433021017146,0.04363760948181152,0.01326110194254402,0.029429936611665406,21,"{'min_samples_leaf': np.float64(0.029429936611665406), 'n_estimators': 21}",0.8765432098765432,0.9012345679012346,0.85,0.85,0.9125,0.8780555555555555,0.025691251238202147,40,0.9376947040498442,0.9439252336448598,0.937888198757764,0.9285714285714286,0.922360248447205,0.9340879626942205,0.007644523625300569,2032.0,2000.0,2032.0,2000.0,2064.0,2025.6,23.946607275353223,51,2032.0,2000.0,2032.0,2000.0,2064.0,2025.6,23.946607275353223,110.92592592592592,106.45679012345678,102.85000000000002,109.375,109.0625,107.73404320987655,2.833051550042883,77,109.47352024922118,107.56074766355138,105.8944099378882,106.30745341614907,107.26086956521739,107.29940016640546,1.2453546606142512,min_samples_leaf,param_min_samples_leaf,combined
20,0.2664011478424072,0.012716375945818353,0.2108363151550293,0.024308845986244988,0.010814012176846953,67,"{'min_samples_leaf': np.float64(0.010814012176846953), 'n_estimators': 67}",0.9135802469135802,0.9506172839506173,0.875,0.9125,0.9625,0.9228395061728396,0.031067080099923643,1,0.9813084112149533,0.9937694704049844,0.9906832298136646,0.9906832298136646,0.9937888198757764,0.9900466322246088,0.00458324147145189,11448.0,11488.0,11256.0,10968.0,11296.0,11291.2,183.86777858015253,6,11448.0,11488.0,11256.0,10968.0,11296.0,11291.2,183.86777858015253,399.0617283950616,385.0493827160494,371.00000000000017,395.41249999999985,391.2999999999999,388.3647222222222,9.851274254587961,15,392.44859813084094,388.98753894081,384.9472049689442,383.25776397515517,384.40372670807466,386.808966544765,3.418011019264944,min_samples_leaf,param_min_samples_leaf,combined
21,0.03427720069885254,0.004708824463987844,0.022932958602905274,0.01380232030294187,0.022940887289493724,7,"{'min_samples_leaf': np.float64(0.022940887289493724), 'n_estimators': 7}",0.8271604938271605,0.8395061728395061,0.875,0.7875,0.9125,0.8483333333333333,0.04255672581814678,51,0.9283489096573209,0.9376947040498442,0.953416149068323,0.922360248447205,0.9254658385093167,0.9334571699464019,0.011219758561972746,816.0,808.0,808.0,824.0,784.0,808.0,13.386560424545209,73,816.0,808.0,808.0,824.0,784.0,808.0,13.386560424545209,39.567901234567906,36.98765432098765,35.775,38.2625,36.5125,37.42111111111111,1.3446028281079496,91,38.97507788161994,37.31464174454828,36.816770186335404,36.87267080745342,35.91614906832299,37.17906193765601,1.0063930552501175,min_samples_leaf,param_min_samples_leaf,combined
22,0.3676902294158936,0.03916187518065215,0.2670262813568115,0.022552448751843104,0.01139555116034412,79,"{'min_samples_leaf': np.float64(0.01139555116034412), 'n_estimators': 79}",0.9259259259259259,0.9382716049382716,0.875,0.9125,0.9625,0.9228395061728396,0.0290384371775475,1,0.9906542056074766,0.9968847352024922,0.9906832298136646,0.9906832298136646,0.9937888198757764,0.9925388440626148,0.0024854649432874045,13472.0,13560.0,13320.0,12944.0,13392.0,13337.6,212.46891537352,2,13472.0,13560.0,13320.0,12944.0,13392.0,13337.6,212.46891537352,470.2716049382715,458.6913580246914,439.2750000000002,466.3249999999999,461.0499999999999,459.1225925925925,10.714503656582373,5,463.4890965732085,463.2647975077883,455.8540372670808,453.4161490683229,453.63354037267095,457.93152415781435,4.527861401925131,min_samples_leaf,param_min_samples_leaf,combined
23,0.1367039203643799,0.024502235902530485,0.06363444328308106,0.018735454713810207,0.03627467207880158,30,"{'min_samples_leaf': np.float64(0.03627467207880158), 'n_estimators': 30}",0.8888888888888888,0.9012345679012346,0.875,0.85,0.9125,0.8855246913580247,0.021718923300311138,33,0.9376947040498442,0.9345794392523364,0.9472049689440993,0.9409937888198758,0.9440993788819876,0.9409144559896288,0.004477048589732045,2432.0,2384.0,2440.0,2384.0,2424.0,2412.8,24.053274205396654,49,2432.0,2384.0,2440.0,2384.0,2424.0,2412.8,24.053274205396654,152.8148148148148,145.49382716049382,141.225,150.2,147.86249999999998,147.51922839506173,3.9766108326529515,64,150.7725856697819,146.69158878504672,145.64285714285714,146.6708074534162,145.74844720496898,147.10525725121417,1.886197950102644,min_samples_leaf,param_min_samples_leaf,combined
24,0.39054222106933595,0.10216445588458146,0.12575187683105468,0.02517550858743144,0.18787038979964674,72,"{'min_samples_leaf': np.float64(0.18787038979964674), 'n_estimators': 72}",0.5679012345679012,0.5185185185185185,0.525,0.525,0.5375,0.5347839506172839,0.017664354396567196,82,0.5514018691588785,0.5015576323987538,0.5496894409937888,0.5341614906832298,0.577639751552795,0.5428900369574892,0.024943059290301658,952.0,912.0,936.0,896.0,912.0,921.6,19.855477833585372,71,952.0,912.0,936.0,896.0,912.0,921.6,19.855477833585372,175.7407407407408,171.33333333333331,171.8875,171.4,172.1,172.49231481481485,1.6497498355479034,54,174.91277258566984,171.47040498442365,173.49378881987585,170.52795031055894,171.7795031055901,172.43688396122366,1.5657158902875492,min_samples_leaf,param_min_samples_leaf,combined
25,0.06497068405151367,0.02817561200117977,0.03272604942321777,0.013258200039982673,0.013255725429867467,13,"{'min_samples_leaf': np.float64(0.013255725429867467), 'n_estimators': 13}",0.9012345679012346,0.9382716049382716,0.8625,0.875,0.9125,0.8979012345679012,0.026950754426394163,21,0.9719626168224299,0.9750778816199377,0.9627329192546584,0.9751552795031055,0.9782608695652174,0.9726379133530699,0.005338036109549201,1912.0,1888.0,1952.0,1800.0,1912.0,1892.8,50.748004886891856,54,1912.0,1888.0,1952.0,1800.0,1912.0,1892.8,50.748004886891856,76.4320987654321,70.79012345679013,70.35,74.7375,72.7625,73.01444444444444,2.313422813150819,80,75.18380062305295,71.96261682242991,72.3695652173913,72.82608695652175,71.4751552795031,72.76344497977979,1.2898219112603864,min_samples_leaf,param_min_samples_leaf,combined
26,0.4134610652923584,0.02964504987199553,0.3317423820495605,0.029573044862917102,0.01810248954161358,91,"{'min_samples_leaf': np.float64(0.01810248954161358), 'n_estimators': 91}",0.9135802469135802,0.9259259259259259,0.8875,0.875,0.95,0.9104012345679011,0.026821254029846867,17,0.9688473520249221,0.9688473520249221,0.9720496894409938,0.9751552795031055,0.9658385093167702,0.9701476364621427,0.0031825885800839024,12960.0,13096.0,12904.0,12384.0,12856.0,12840.0,241.75359356170904,4,12960.0,13096.0,12904.0,12384.0,12856.0,12840.0,241.75359356170904,520.9876543209876,508.1111111111111,492.35000000000025,509.3125,510.80000000000007,508.3122530864199,9.194445679219388,2,514.6884735202493,513.1557632398756,507.53416149068335,498.13043478260875,504.3416149068324,507.5700895880499,6.023330679818693,min_samples_leaf,param_min_samples_leaf,combined
27,0.13019781112670897,0.038865392486914584,0.06434330940246583,0.015113111027491296,0.024354814806003936,26,"{'min_samples_leaf': np.float64(0.024354814806003936), 'n_estimators': 26}",0.8641975308641975,0.9012345679012346,0.8625,0.8625,0.975,0.8930864197530862,0.04354733745011346,24,0.9532710280373832,0.940809968847352,0.9565217391304348,0.9596273291925466,0.9596273291925466,0.9539714788800525,0.006988520452616992,3096.0,3016.0,3016.0,3032.0,3064.0,3044.8,31.025151087464508,41,3096.0,3016.0,3016.0,3032.0,3064.0,3044.8,31.025151087464508,145.25925925925927,138.62962962962962,133.6625,142.0375,140.925,140.1027777777778,3.8640870603563986,67,142.71962616822427,140.3551401869159,137.69875776397515,138.29503105590064,138.88819875776397,139.591350786556,1.795898498270785,min_samples_leaf,param_min_samples_leaf,combined
